SampleNumber,Site,Start Depth (m),End Depth (m),CollectDate,Test,Param,Result,Results_Units,RepLimit,Instrument,Results_Method,AnalysisEmployee,AnalysisTime,Comments
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Absorbance scan,S350-400,0.0175,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Absorbance scan,SR,0.9343,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Absorbance scan,SUVA,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Alk,Alk,71.1,µEq/L,,MANTECH MT-100,ELA-MT100,cleclerc,5/28/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Anions,Cl,0.14,mg/L,0.01,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Anions,SO4,0.61,mg/L,0.06,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Archive,Archive,,,,,ELA-Archive,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,Ca,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,Fe,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,K,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,Mg,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,Mn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,Mo,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,Na,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Cations,Zn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Chla,Chla,11.42,µg/L,0.5,Turner Designs Trilogy Fluorometer,ELA-Chla,gmollot,9/5/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,DIC,DIC,67,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,cleclerc,5/28/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,DOC,DOC,,µmol/L,,Elementar Enviro-TOC,ELA-DOC,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Filtration,Volume filtered,,mL,,,ELA-Filtration,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,NH3,NH3-N,2,µg/L,5.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,NO2,NO2-N,0.6,µg/L,0.37,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,NO3,NO3-N,11,µg/L,0.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Part C/N,Part C,,µg/L,,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Part C/N,Part N,,µg/L,10,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Part Fe,Part Fe,,µg/L,19.4,PerkinElmer AAnalyst 400 AAS,ELA-PartFe,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Part P,Part P,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer,ELA-PartP,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,pH,pH,6.53,SU,,Thermo Scientific Orion Star A211 pH Meter,ELA-pH,cleclerc,5/28/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Phycocyanin,Phycocyanin,,µg/L,,Turner Designs Trilogy Fluorometer,ELA-Phycocyanin,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,Phytoplankton taxonomy,Total Biomass,,mg/m^3,1,Zeiss invertoscope inverted microscope,ELA-Phytoplankton taxonomy,,,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,SRSi,SRSi,0.799,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer,ELA-SRSi,gmollot,10/3/2024 12:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,TDN,TDN,382,µg/L,26.5,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-01,304 LA CB Epi,0,2.5,5/28/2024,TDP,TDP,6.4,µg/L,0.4,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Absorbance scan,A254,53.4296,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Absorbance scan,E2:E3,5.1111,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Absorbance scan,E2:E4,16.4286,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Absorbance scan,S275-295,0.016,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Absorbance scan,S350-400,0.0175,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Absorbance scan,SR,0.9146,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Absorbance scan,SUVA,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Alk,Alk,88.04,µEq/L,,MANTECH MT-100,ELA-MT100,cleclerc,5/28/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Anions,Cl,0.16,mg/L,0.01,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Anions,SO4,0.63,mg/L,0.06,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Archive,Archive,,,,,ELA-Archive,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,Ca,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,Fe,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,K,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,Mg,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,Mn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,Mo,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,Na,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Cations,Zn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Chla,Chla,15.04,µg/L,0.5,Turner Designs Trilogy Fluorometer,ELA-Chla,gmollot,9/5/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,DIC,DIC,232,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,cleclerc,5/28/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,DOC,DOC,,µmol/L,,Elementar Enviro-TOC,ELA-DOC,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Filtration,Volume filtered,,mL,,,ELA-Filtration,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,NH3,NH3-N,64,µg/L,5.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,NO2,NO2-N,0.7,µg/L,0.37,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,NO3,NO3-N,7,µg/L,0.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Part C/N,Part C,,µg/L,,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Part C/N,Part N,,µg/L,10,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Part Fe,Part Fe,,µg/L,19.4,PerkinElmer AAnalyst 400 AAS,ELA-PartFe,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Part P,Part P,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer,ELA-PartP,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,pH,pH,6.01,SU,,Thermo Scientific Orion Star A211 pH Meter,ELA-pH,cleclerc,5/28/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Phycocyanin,Phycocyanin,,µg/L,,Turner Designs Trilogy Fluorometer,ELA-Phycocyanin,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,Phytoplankton taxonomy,Total Biomass,,mg/m^3,1,Zeiss invertoscope inverted microscope,ELA-Phytoplankton taxonomy,,,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,SRSi,SRSi,0.858,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer,ELA-SRSi,gmollot,10/3/2024 12:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,TDN,TDN,441,µg/L,26.5,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-02,304 LA CB Meta,3,4,5/28/2024,TDP,TDP,9.1,µg/L,0.4,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Absorbance scan,A254,58.9568,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Absorbance scan,E2:E3,5.383,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Absorbance scan,E2:E4,18.0714,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Absorbance scan,S275-295,0.0164,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Absorbance scan,S350-400,0.0175,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Absorbance scan,SR,0.9334,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Absorbance scan,SUVA,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Alk,Alk,62.98,µEq/L,,MANTECH MT-100,ELA-MT100,cleclerc,5/28/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Anions,Cl,0.14,mg/L,0.01,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Anions,SO4,0.61,mg/L,0.06,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Archive,Archive,,,,,ELA-Archive,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,Ca,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,Fe,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,K,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,Mg,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,Mn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,Mo,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,Na,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Cations,Zn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Chla,Chla,9.5,µg/L,0.5,Turner Designs Trilogy Fluorometer,ELA-Chla,gmollot,9/5/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,DIC,DIC,69,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,cleclerc,5/28/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,DOC,DOC,,µmol/L,,Elementar Enviro-TOC,ELA-DOC,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Filtration,Volume filtered,,mL,,,ELA-Filtration,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,NH3,NH3-N,3,µg/L,5.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,NO2,NO2-N,0.6,µg/L,0.37,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,NO3,NO3-N,0,µg/L,0.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Part C/N,Part C,,µg/L,,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Part C/N,Part N,,µg/L,10,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Part Fe,Part Fe,,µg/L,19.4,PerkinElmer AAnalyst 400 AAS,ELA-PartFe,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,Part P,Part P,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer,ELA-PartP,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,pH,pH,6.54,SU,,Thermo Scientific Orion Star A211 pH Meter,ELA-pH,cleclerc,5/28/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,Phycocyanin,Phycocyanin,,µg/L,,Turner Designs Trilogy Fluorometer,ELA-Phycocyanin,,,
2024052808-03,304 LA CB 2m,,,5/28/2024,SRSi,SRSi,0.8,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer,ELA-SRSi,gmollot,10/3/2024 12:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,TDN,TDN,361,µg/L,26.5,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-03,304 LA CB 2m,,,5/28/2024,TDP,TDP,6.7,µg/L,0.4,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Absorbance scan,A254,50.8963,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Absorbance scan,E2:E3,4.7609,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Absorbance scan,E2:E4,15.6429,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Absorbance scan,S275-295,0.0156,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Absorbance scan,S350-400,0.0174,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Absorbance scan,SR,0.8957,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Absorbance scan,SUVA,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Alk,Alk,122.56,µEq/L,,MANTECH MT-100,ELA-MT100,cleclerc,5/28/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Anions,Cl,0.17,mg/L,0.01,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Anions,SO4,0.6,mg/L,0.06,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Archive,Archive,,,,,ELA-Archive,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,Ca,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,Fe,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,K,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,Mg,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,Mn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,Mo,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,Na,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Cations,Zn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Chla,Chla,29.62,µg/L,0.5,Turner Designs Trilogy Fluorometer,ELA-Chla,gmollot,9/5/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,DIC,DIC,471,µmol/L,,LI-850 LI-COR CO2/H20 Gas Analyzer,ELA-DIC,cleclerc,5/28/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,DOC,DOC,,µmol/L,,Elementar Enviro-TOC,ELA-DOC,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Filtration,Volume filtered,,mL,,,ELA-Filtration,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,NH3,NH3-N,380,µg/L,5.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,NO2,NO2-N,0.8,µg/L,0.37,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,NO3,NO3-N,0,µg/L,0.8,AutoAnalyzer 3,ELA-NOxNH3,qmurdock,5/28/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Part C/N,Part C,,µg/L,,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Part C/N,Part N,,µg/L,10,Elementar UNICUBE Organic Elemental Analyzer,ELA-PartCN,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Part Fe,Part Fe,,µg/L,19.4,PerkinElmer AAnalyst 400 AAS,ELA-PartFe,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,Part P,Part P,,µg/L,1,Shimadzu UV1800 Scanning Spectrophotometer,ELA-PartP,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,pH,pH,5.91,SU,,Thermo Scientific Orion Star A211 pH Meter,ELA-pH,cleclerc,5/28/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,Phycocyanin,Phycocyanin,,µg/L,,Turner Designs Trilogy Fluorometer,ELA-Phycocyanin,,,
2024052808-04,304 LA CB 4m,,,5/28/2024,SRSi,SRSi,0.914,mg/L,0.003,Shimadzu UV1800 Scanning Spectrophotometer,ELA-SRSi,gmollot,10/3/2024 12:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,TDN,TDN,817,µg/L,26.5,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-04,304 LA CB 4m,,,5/28/2024,TDP,TDP,10.8,µg/L,0.4,AutoAnalyzer 3,ELA-TDN/TDP,qmurdock,6/3/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Absorbance scan,A254,58.0356,m^-1,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Absorbance scan,E2:E3,4.4643,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Absorbance scan,E2:E4,14.7059,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Absorbance scan,S275-295,0.0144,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Absorbance scan,S350-400,0.0174,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Absorbance scan,SR,0.8957,,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Absorbance scan,SUVA,,L/µmol·m,,Shimadzu UV1800 Scanning Spectrophotometer,ELA-Absorbance scan,klama,5/29/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Alk,Alk,205.79,µEq/L,,MANTECH MT-100,ELA-MT100,cleclerc,5/28/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Anions,Cl,0.21,mg/L,0.01,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Anions,SO4,0.47,mg/L,0.06,Shimadzu HIC-ESP,ELA-ClSO4,shavens,7/30/2024 2:00:00 AM,
2024052808-05,304 LA CB 6m,,,5/28/2024,Archive,Archive,,,,,ELA-Archive,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,Ca,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,Fe,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,K,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,Mg,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,Mn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,Mo,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,Na,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Cations,Zn,,mg/L,,4210 Microwave Plasma Atomic Emission Spectrometer,ELA-Cations,,,
2024052808-05,304 LA CB 6m,,,5/28/2024,Chla,Chla,46.36,µg/L,0.5,Turner Designs Trilogy Fluorometer,ELA-Chla,gmollot,9/5/2024 2:00:00 AM,
