dataset_code,dataset_name,project_code,project_name,profile_id,profile_depth_id,monitoring_location_name,date,time_sample,depth_m,depth_bin_m,temp_c,oxygen_mg_l1,oxygen_saturation_pct,cond_us_cm1,cond_spec_us_cm1,chla_ug_l1,gear_type_code,gear_type_desc,optode,method_sample_code,method_sample_desc,qa_level,collected_by,researcher_code,researcher_name,qualifiers,comments,update_date,account,version
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-03-18],[239 LA CB] [2024-03-18] [Depth: 26.07 m],239 LA CB,2024-03-18,15:18:31,26.07,26,3.391,4.337,34.053,14,23.839,,RBR2,RBR #2 XRX620 Serial No 18033,138,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-03-18],[239 LA CB] [2024-03-18] [Depth: 27.01 m],239 LA CB,2024-03-18,15:19:45,27.01,27,3.471,3.729,29.342,14.11,23.964,,RBR2,RBR #2 XRX620 Serial No 18033,138,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-03-18],[239 LA CB] [2024-03-18] [Depth: 28.02 m],239 LA CB,2024-03-18,15:21:20,28.02,28,3.506,2.718,21.406,14.27,24.208,,RBR2,RBR #2 XRX620 Serial No 18033,138,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-03-18],[239 LA CB] [2024-03-18] [Depth: 29.01 m],239 LA CB,2024-03-18,15:22:55,29.01,29,3.537,2.155,16.986,14.41,24.421,,RBR2,RBR #2 XRX620 Serial No 18033,138,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-03-18],[239 LA CB] [2024-03-18] [Depth: 30.03 m],239 LA CB,2024-03-18,15:24:17,30.03,30,3.598,1.136,8.969,16.2,27.401,,RBR2,RBR #2 XRX620 Serial No 18033,138,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-03-18],[239 LA CB] [2024-03-18] [Depth: 30.24 m],239 LA CB,2024-03-18,15:25:01,30.24,,3.615,0.763,6.027,20.45,34.57,,RBR2,RBR #2 XRX620 Serial No 18033,138,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 0.171 m],239 LA CB,2024-05-06,8:42:00,0.171,0.25,6.303,10.73,90.852,15.35,23.877,1.371,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 0.5 m],239 LA CB,2024-05-06,8:43:00,0.5,0.5,6.276,10.71,90.621,15.45,24.051,1.468,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 0.973 m],239 LA CB,2024-05-06,8:44:00,0.973,1,6.244,10.73,90.717,15.45,24.074,1.538,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 1.331 m],239 LA CB,2024-05-06,8:45:00,1.331,1.25,6.187,10.71,90.418,15.3,23.881,1.713,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 1.492 m],239 LA CB,2024-05-06,8:46:00,1.492,1.5,6.19,10.77,90.932,15.18,23.692,1.731,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 1.997 m],239 LA CB,2024-05-06,8:47:00,1.997,2,6.187,10.74,90.671,15.09,23.553,2.446,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 2.523 m],239 LA CB,2024-05-06,8:48:00,2.523,2.5,6.164,10.75,90.703,15.06,23.523,2.841,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 2.977 m],239 LA CB,2024-05-06,8:49:00,2.977,3,6.128,10.73,90.452,14.96,23.392,3.507,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 3.499 m],239 LA CB,2024-05-06,8:49:00,3.499,3.5,6.135,10.72,90.384,14.78,23.105,3.925,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 4.014 m],239 LA CB,2024-05-06,8:51:00,4.014,4,5.973,10.72,90.014,14.86,23.343,4.436,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 4.537 m],239 LA CB,2024-05-06,8:52:00,4.537,4.5,5.95,10.68,89.626,14.7,23.108,10.16,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 5.038 m],239 LA CB,2024-05-06,8:57:00,5.038,5,5.651,10.66,88.78,14.6,23.159,3.428,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 5.498 m],239 LA CB,2024-05-06,8:58:00,5.498,5.5,5.588,10.52,87.474,14.58,23.171,8.507,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 6.042 m],239 LA CB,2024-05-06,8:59:00,6.042,6,5.576,10.53,87.53,14.49,23.037,3.083,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 6.537 m],239 LA CB,2024-05-06,9:00:00,6.537,6.5,5.364,10.39,85.899,14.53,23.25,3.007,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 6.999 m],239 LA CB,2024-05-06,9:02:00,6.999,7,5.33,10.36,85.576,14.36,23.002,4.711,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 7.517 m],239 LA CB,2024-05-06,9:04:00,7.517,7.5,5.318,10.42,86.045,14.3,22.914,2.78,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 7.977 m],239 LA CB,2024-05-06,9:06:00,7.977,8,5.231,10.35,85.276,14.41,23.152,2.448,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 8.5 m],239 LA CB,2024-05-06,9:07:00,8.5,8.5,5.102,10.32,84.747,14.3,23.066,2.388,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 9.03 m],239 LA CB,2024-05-06,9:09:00,9.03,9,5.09,10.37,85.132,14.28,23.043,2.653,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 9.99 m],239 LA CB,2024-05-06,9:11:00,9.99,10,5.03,10.32,84.59,14.03,22.681,2.193,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 10.99 m],239 LA CB,2024-05-06,9:12:00,10.99,11,4.985,10.19,83.427,14.25,23.069,2.464,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 11.98 m],239 LA CB,2024-05-06,9:15:00,11.98,12,4.96,10.29,84.192,14.34,23.233,2.147,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 12.98 m],239 LA CB,2024-05-06,9:17:00,12.98,13,4.952,10.23,83.684,14.17,22.963,2.558,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 14.02 m],239 LA CB,2024-05-06,9:19:00,14.02,14,4.841,10.19,83.117,13.95,22.684,2.149,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 15.03 m],239 LA CB,2024-05-06,9:21:00,15.03,15,4.72,10.19,82.857,14.2,23.178,1.987,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 16.01 m],239 LA CB,2024-05-06,9:22:00,16.01,16,4.664,10.04,81.518,14.08,23.022,1.848,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 16.97 m],239 LA CB,2024-05-06,9:24:00,16.97,17,4.593,10.03,81.287,14.04,23.008,2.047,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 17.96 m],239 LA CB,2024-05-06,9:26:00,17.96,18,4.455,9.92,80.107,13.82,22.746,1.725,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 19.01 m],239 LA CB,2024-05-06,9:29:00,19.01,19,4.362,10.04,80.879,13.76,22.713,2.122,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 20.05 m],239 LA CB,2024-05-06,9:31:00,20.05,20,4.348,9.9,79.722,13.92,22.987,1.666,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 21.0 m],239 LA CB,2024-05-06,9:33:00,21,21,4.301,9.88,79.463,13.76,22.757,1.542,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 22.02 m],239 LA CB,2024-05-06,9:35:00,22.02,22,4.289,9.85,79.197,13.74,22.733,1.588,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 22.99 m],239 LA CB,2024-05-06,9:36:00,22.99,23,4.271,9.93,79.802,13.71,22.696,1.572,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 24.02 m],239 LA CB,2024-05-06,9:37:00,24.02,24,4.265,9.9,79.549,13.87,22.965,1.585,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 25.0 m],239 LA CB,2024-05-06,9:38:00,25,25,4.24,9.74,78.212,13.69,22.685,1.485,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 26.99 m],239 LA CB,2024-05-06,9:40:00,26.99,27,4.22,9.8,78.652,13.62,22.583,1.747,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 28.04 m],239 LA CB,2024-05-06,9:42:00,28.04,28,4.21,9.78,78.471,13.73,22.773,1.486,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 29.01 m],239 LA CB,2024-05-06,9:43:00,29.01,29,4.19,9.59,76.906,13.89,23.053,1.474,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
GC0,"Water profiles for limnological parameters (temperature, oxygen, and other)",XX01,MULTIPLE PROJECTS OR UNIMPORTANT WHICH PROJECT,[239 LA CB] [2024-05-06],[239 LA CB] [2024-05-06] [Depth: 30.0 m],239 LA CB,2024-05-06,9:44:00,30,30,4.19,9.38,75.222,13.7,22.737,1.494,RBR4,RBR #4 Maestro^3 Serial No 211417,,LP3,Limnology profile sampling via multiparameter probe (not just temp and oxygen),LVL1,hydrolim crew,1004,Ken A Sandilands,,,2025-04-28,chay,5
