dataset_code,dataset_name,monitoring_location_name,sample_date,sample_time,depth_m,depth_bin_m,avg_par_air_surface,avg_par_water,avg_water_to_air_par_light_pct,method_code,method_description,gear_type_code,gear_type_desc,collection_authority,dropped_for_best_fit,update_date,account,version
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,3.51,3.5,1446,103.5,7.158262,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,4.031,4,1667,72.46,4.347677,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,0.447,0.4,446.2,197.6,44.29082,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,0.999,1,513.9,119.5,23.25577,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,1.467,1.5,494.4,89.4,18.07888,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,2.02,2,468.1,60.84,12.99783,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,2.5,2.5,375.2,33.83,9.015882,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,3.012,3,386,23.47,6.079203,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,3.47,3.5,560.5,26.72,4.76785,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-02,10:33,4,4,528.2,16.24,3.07438,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,0.541,0.5,308.8,95.8,31.03425,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,1.03,1,313.9,59.88,19.07831,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,1.525,1.5,380.1,42.35,11.14351,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,2.015,2,313.5,32.44,10.34737,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,2.512,2.5,314,22.6,7.197185,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,3.01,3,317.3,17.22,5.427121,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,3.543,3.5,314.9,12.08,3.835291,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-11,8:08,3.997,4,318.4,8.74,2.74594,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,0.51,0.5,515.5,273.1,52.98324,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,1.088,1.1,516.4,220.5,42.70021,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,1.491,1.5,558.1,110.3,19.75878,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,2.003,2,556.8,86,15.45158,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,2.511,2.5,1231,136.4,11.07967,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,3.01,3,526.8,37.81,7.176823,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,3.5,3.5,1118,48.43,4.331398,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-16,9:21,4.01,4,738.8,20.98,2.839837,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,0.531,0.5,352,499.5,141.8963,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,1.014,1,681.6,141.7,20.78548,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,1.525,1.5,651.5,103,15.81252,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,2.023,2,458.6,132.8,28.95727,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,2.521,2.5,733.1,55.19,7.52749,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,3,3,1063,32.44,3.050755,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,3.545,3.5,1090,19.45,1.784735,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-07-30,9:06,4.03,4,1095,15.09,1.378028,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,0.533,0.5,305.8,112.1,36.64872,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,1.01,1,384.1,72.58,18.89658,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,1.51,1.5,178.8,194.8,108.9714,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,1.989,2,344.6,25.18,7.307052,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,2.524,2.5,449.8,19.37,4.305186,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,3.04,3,294.7,36.69,12.44991,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,3.55,3.6,489.6,34.07,6.959052,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-13,9:28,3.787,3.8,392.5,22.21,5.66,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,0.513,0.5,320.1,186.6,58.30272,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,1,1,335.9,127.6,37.99639,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,1.459,1.5,336.6,96.9,28.79457,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,2.005,2,332.7,70.5,21.18919,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,2.502,2.5,322.4,53.36,16.55354,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,2.98,3,321.7,43.13,13.40973,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,3.5,3.5,349.5,36.78,10.5257,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-08-27,9:24,4.006,4,351.4,27.86,7.929588,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,0.49,0.5,330.2,141.5,42.85361,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,1.009,1,658.3,96.4,14.64476,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,1.51,1.5,494.1,86.4,17.49637,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,2.018,2,424.9,64.67,15.2188,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,2.529,2.5,499.9,45.72,9.145052,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,3.002,3,586.9,36.3,6.18476,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,3.508,3.5,335.9,32.24,9.596464,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-10,9:54,3.94,3.9,340.4,22.74,6.681948,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,0.508,0.5,344.2,207.4,60.27035,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,0.998,1,362.8,147.5,40.65829,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,1.5,1.5,393,107.1,27.24568,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,1.997,2,324.3,65.02,20.04861,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,2.509,2.5,350.9,47.03,13.40168,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,3.007,3,263.9,26.84,10.17002,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,3.511,3.5,226.3,16.21,7.163217,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-09-24,9:34,4.013,4,240.2,13.01,5.418143,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,0.514,0.5,81.3,33.51,41.21482,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,1.01,1,81.2,20.28,24.95838,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,1.5,1.5,81.5,16.15,19.81957,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,1.998,2,81.5,12.51,15.35424,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,2.503,2.5,81.8,10.19,12.45568,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,3.007,3,82.6,8.24,9.970654,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,3.54,3.5,83.4,6.039,7.238976,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-08,9:31,4,4,84,4.81,5.725058,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,0.56,0.6,82,24.85,30.29913,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,1.036,1,80.8,29.63,36.69215,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,1.513,1.5,73.75,21.14,28.65953,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,2.031,2,73.62,14.89,20.22607,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,2.543,2.5,77.67,11.5,14.80294,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,3.032,3,90.5,11.14,12.31187,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,3.518,3.5,79.36,7.155,9.015926,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-10-28,8:24,3.909,3.9,69.3,5.773,8.331454,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-15,14:32,0.499,0.5,988,410.3,41.37,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-15,14:32,1,1,977,180,18.38,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-15,14:32,2.014,2,1032,73.32,7.078,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-15,14:32,3.021,3,1052,24.65,2.348,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-15,14:32,4.03,4,1029,3.815,0.368,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-31,7:41,0.5,0.5,,584,47.13478612,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-31,7:41,1,1,,333,26.87651332,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-31,7:41,2,2,,122,9.846650525,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-31,7:41,3,3,,40.6,3.276836158,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-05-31,7:41,4,4,,5.3,0.427764326,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-14,8:37,0.49,0.5,243.8,50.57,20.74,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-14,8:37,1.028,1,244.4,16.61,6.794,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-14,8:37,2.002,2,201.8,2.231,1.106,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-14,8:37,3.01,3,206.4,0.588,0.285,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-28,8:27,0.5,0.5,,117.6,35,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-28,8:27,1,1,,55.5,16.51785714,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-28,8:27,2,2,,16.8,5,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-06-28,8:27,3,3,,1.62,0.482142857,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-11,8:36,0.5,0.5,,734,54.51169699,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-11,8:36,1,1,,364,27.03304864,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,227 LA CB,2023-07-11,8:36,2,2,,143,10.62012625,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
